ID_Point;Latitude;Longitude;Type_emplacement;Accessibilite;RefStation;Nb_places;RefOp;RefConnecteur;RefFabricant
FR*W75*EVP*0018*0001;48.8585045;2.3543751;trottoir;7/7-24/24;FR*W75*PVP*0018;1;OP02;CON03;F2
FR*W75*EVP*0019*0001;48.8512525;2.3564553;trottoir;7/7-24/24;FR*W75*PVP*0019;1;OP02;CON03;F2
FR*W75*EVP*0019*0002;48.8512525;2.3564553;trottoir;7/7-24/24;FR*W75*PVP*0019;1;OP02;CON03;F2
FR*W75*EVP*0020*0002;48.8541989;2.345341;trottoir;7/7-24/24;FR*W75*PVP*0020;1;OP02;CON03;F2
FR*W75*EVP*0027*0002;48.8444276;2.3522773;trottoir;7/7-24/24;FR*W75*PVP*0027;1;OP02;CON03;F2
FR*W75*EVP*0029*0001;48.8415;2.338973;trottoir;7/7-24/24;FR*W75*PVP*0029;1;OP02;CON03;F2
FR*W75*EVP*0031*0001;48.8430076;2.3280363;trottoir;7/7-24/24;FR*W75*PVP*0031;1;OP02;CON03;F2
FR*W75*EVP*0041*0004;48.8511276;2.3106373;trottoir;7/7-24/24;FR*W75*PVP*0041;1;OP02;CON03;F2
FR*W75*EVP*0041*0006;48.8511276;2.3106373;trottoir;7/7-24/24;FR*W75*PVP*0041;1;OP02;CON04;F2
FR*W75*EVP*0042*0002;48.8482825;2.315725;trottoir;7/7-24/24;FR*W75*PVP*0042;1;OP02;CON03;F2
FR*W75*EVP*0043*0003;48.8508194;2.3237968;trottoir;7/7-24/24;FR*W75*PVP*0043;1;OP02;CON03;F2
FR*W75*EVP*0044*0005;48.8593659;2.3195393;trottoir;7/7-24/24;FR*W75*PVP*0044;1;OP02;CON03;F2
FR*W75*EVP*0047*0005;48.87593;2.314194;trottoir;7/7-24/24;FR*W75*PVP*0047;1;OP02;CON04;F2
FR*W75*EVP*0049*0002;48.8737;2.314663;trottoir;7/7-24/24;FR*W75*PVP*0049;1;OP02;CON03;F2
FR*W75*EVP*0052*0003;48.870601;2.3226488;trottoir;7/7-24/24;FR*W75*PVP*0052;1;OP02;CON03;F2
FR*W75*EVP*0052*0004;48.870601;2.3226488;trottoir;7/7-24/24;FR*W75*PVP*0052;1;OP02;CON03;F2
FR*W75*EVP*0056*0002;48.8795963;2.3263307;trottoir;7/7-24/24;FR*W75*PVP*0056;1;OP02;CON03;F2
FR*W75*EVP*0061*0006;48.8804478;2.3283632;trottoir;7/7-24/24;FR*W75*PVP*0061;1;OP02;CON03;F2
FR*W75*EVP*0062*0001;48.8716413;2.3338862;trottoir;7/7-24/24;FR*W75*PVP*0062;1;OP02;CON03;F2
FR*W75*EVP*0066*0004;48.875464;2.342083;trottoir;7/7-24/24;FR*W75*PVP*0066;1;OP02;CON03;F2
FR*W75*EVP*0073*0003;48.87119;2.364206;trottoir;7/7-24/24;FR*W75*PVP*0073;1;OP02;CON03;F2
FR*W75*EVP*0076*0001;48.87237;2.366288;trottoir;7/7-24/24;FR*W75*PVP*0076;1;OP02;CON03;F2
FR*W75*EVP*0077*0003;48.8740698;2.3551424;trottoir;7/7-24/24;FR*W75*PVP*0077;1;OP02;CON03;F2
FR*W75*EVP*0084*0003;48.8553267;2.3783382;trottoir;7/7-24/24;FR*W75*PVP*0084;1;OP02;CON03;F2
